No,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3266202,255,CASH_OUT,283129.12,*,299623.0,0.0,*,213973.32,793386.43,1,0
6166475,672,CASH_OUT,6259798.62,*,239408.32,0.0,*,679447.02,813249.59,1,0
659357,39,CASH_IN,232213.28,*,68921.0,268446.78,*,937792.78,561994.99,0,0
3669510,264,CASH_IN,71684.72,*,703818.97,710655.11,*,513344.19,444770.03,0,0
2801409,227,CASH_IN,81749.43,*,433088.55,511971.18,*,1401104.19,1217559.68,0,0
981673,43,CASH_IN,74308.82,*,1393970.57,1206606.24,*,627129.58,637597.01,0,0
2440975,206,CASH_OUT,275293.35,*,0.0,0.0,*,1047385.63,1338042.09,0,0
4870342,348,CASH_IN,394659.82,*,424141.0,858815.82,*,734140.92,359068.18,0,0
3568363,276,DEBIT,1575.43,*,254000.0,309481.43,*,1251506.82,1209673.71,0,0
3785636,277,CASH_IN,246774.28,*,588436.03,993590.6,*,1541779.27,1404490.03,0,0
5534592,371,CASH_IN,128125.15,*,679952.2,898267.18,*,718357.28,485489.48,0,0
2547435,160,CASH_OUT,143769.3,*,98381.0,0.0,*,920490.48,1031886.76,0,0
5102833,354,CASH_IN,279924.52,*,1346368.38,1634881.92,*,1529019.86,815402.57,0,0
6232043,580,CASH_OUT,246765.34,*,294205.23,0.0,*,119511.94,316249.34,1,0
5039447,355,CASH_IN,139060.98,*,43880.0,136734.02,*,1086981.9,812077.02,0,0
193176,13,CASH_OUT,115666.7,*,12496.0,0.0,*,187408.11,106893.3,1,0
2876936,225,CASH_IN,188159.55,*,1079978.29,1255459.03,*,1095451.87,858258.65,0,0
5074967,424,CASH_OUT,289197.47,*,62882.43,0.0,*,0.0,253476.57,1,0
5691996,381,CASH_IN,123254.44,*,149002.0,484159.66,*,1560263.13,1250517.25,0,0
1504518,118,CASH_IN,523573.37,*,285044.19,615049.63,*,1196599.98,701480.36,0,0
1023094,47,CASH_OUT,554044.9,*,445418.06,0.0,*,0.0,526952.0,1,0
3433341,234,CASH_IN,194544.5,*,132073.16,415111.69,*,417514.92,1257351.44,0,0
742938,37,CASH_OUT,314505.84,*,0.0,0.0,*,925429.61,1214138.03,0,0
4808545,346,CASH_OUT,218152.01,*,974765.19,761937.25,*,1793455.89,1647602.24,0,0
4551495,326,CASH_OUT,315608.26,*,544.0,0.0,*,922910.61,1223437.9,0,0
3839008,281,CASH_IN,159729.97,*,126415.21,265658.8,*,1051283.42,930833.35,0,0
6043047,492,CASH_OUT,26107.8,*,153.0,0.0,*,1248322.33,1340240.92,0,0
2455178,203,CASH_OUT,125429.67,*,500.0,0.0,*,926104.54,1084851.11,0,0
5859021,404,CASH_OUT,2739878.33,*,6672800.13,0.0,*,1575975.39,11052639.15,1,0
1069333,159,CASH_OUT,7801394.77,*,6703893.97,0.0,*,1055272.35,2130559.0,1,0
4940306,352,CASH_OUT,32930.55,*,5742.17,0.0,*,4053521.72,1163315.7,0,0
6194274,588,TRANSFER,1017006.96,*,1022131.04,0.0,*,0.0,0.0,1,0
4703065,330,CASH_IN,452040.06,*,254917.03,814978.01,*,1420915.8,1062065.92,0,0
5851955,400,CASH_IN,8605.89,*,1038557.51,1004123.54,*,639344.89,583318.95,0,0
6347861,646,CASH_OUT,1236061.31,*,1215356.3,0.0,*,137797.74,1342117.06,1,0
4416659,337,CASH_IN,165968.8,*,92777.0,259478.8,*,922148.87,602110.73,0,0
1702566,161,CASH_IN,143136.48,*,863713.73,940532.95,*,1223942.17,1285552.69,0,0
1566358,159,TRANSFER,1917440.49,*,1954219.61,0.0,*,0.0,0.0,1,0
4284392,301,CASH_OUT,180498.71,*,740108.81,534041.45,*,526886.22,1730895.0,0,0
121524,14,CASH_IN,422777.69,*,1160543.15,1538038.73,*,763574.24,582398.25,0,0
2747406,401,CASH_OUT,214592.74,*,854562.79,169998.36,*,893760.79,863791.08,0,0
384602,17,CASH_IN,262440.87,*,151642.0,453894.83,*,1158977.19,689268.12,0,0
3351080,259,CASH_IN,222589.13,*,223651.0,495134.87,*,1692560.62,1542563.39,0,0
6301970,306,CASH_OUT,243339.04,*,0.0,0.0,*,975752.45,1390573.23,0,0
5328700,377,CASH_OUT,400421.96,*,517225.94,0.0,*,58049.55,426351.57,1,0
30326,13,CASH_OUT,240126.97,*,0.0,0.0,*,1071003.72,1241678.24,0,0
4484949,323,CASH_OUT,201379.59,*,65483.0,0.0,*,1140374.99,1334240.61,0,0
3430630,257,CASH_IN,203204.98,*,584749.22,993610.18,*,1746356.9,1646565.89,0,0
6328608,680,CASH_IN,168443.91,*,1016323.58,1158615.63,*,1823394.6,1516919.4,0,0
6019401,422,CASH_IN,161252.82,*,323844.89,658012.4,*,1632144.69,1351859.81,0,0
5614955,380,CASH_IN,30076.85,*,1113616.63,1134473.01,*,1586617.2,1490785.67,0,0
6128717,583,CASH_OUT,58995.12,*,23675.88,0.0,*,4829295.25,3080144.55,1,0
493628,18,CASH_OUT,107680.48,*,836977.0,689518.42,*,1714089.04,1823050.61,0,0
5580406,383,CASH_IN,136570.58,*,921427.19,1030756.45,*,1076776.5,931874.04,0,0
3649478,273,CASH_OUT,298706.25,*,0.0,0.0,*,1818732.78,1351809.06,0,0
1988782,166,CASH_OUT,179337.51,*,0.0,0.0,*,1061589.82,1257623.19,0,0
3496834,250,CASH_IN,9093.94,*,951.0,78709.94,*,1111773.11,1128175.12,0,0
5640326,381,CASH_OUT,50021.1,*,15729.0,0.0,*,1111019.47,1167476.54,0,0
6351239,688,CASH_OUT,223813.14,*,0.0,0.0,*,1093230.06,1444750.68,0,0
295045,16,CASH_IN,172240.02,*,206606.61,411850.49,*,1122247.48,1045170.41,0,0
1922862,179,CASH_OUT,956867.46,*,773644.33,512741.66,*,435756.67,521218.99,0,0
3168083,234,CASH_IN,154988.62,*,41250.0,110768.85,*,997213.4,846633.75,0,0
391520,15,DEBIT,8934.9,*,604255.0,694768.0,*,1036082.31,1089030.21,0,0
4616652,308,CASH_IN,330837.52,*,447173.61,718092.1,*,1284129.48,908811.94,0,0
3735985,278,CASH_OUT,37592.74,*,318493.0,341505.28,*,538417.97,621982.85,0,0
4510311,331,CASH_OUT,230590.25,*,0.0,0.0,*,1147658.44,1312036.48,0,0
4988246,351,CASH_IN,169643.31,*,416779.96,505936.7,*,747227.48,515428.88,0,0
382547,19,CASH_OUT,48093.85,*,270638.33,155136.25,*,704859.98,808856.92,0,0
3051149,233,CASH_IN,226363.17,*,609564.86,772181.8,*,1139511.41,1145232.53,0,0
4303295,326,CASH_OUT,245911.33,*,44005.0,0.0,*,963741.64,1191428.93,0,0
3725524,279,CASH_IN,33017.96,*,191912.38,365297.62,*,1092707.04,1015309.11,0,0
5947018,380,CASH_IN,113429.08,*,200259.0,494764.02,*,441563.57,629447.62,0,0
3491782,256,CASH_IN,176644.73,*,425206.0,683370.73,*,1151412.57,1057982.52,0,0
807880,41,TRANSFER,55427.96,*,0.0,0.0,*,1078667.42,1184287.49,0,0
1059471,100,CASH_OUT,37257.62,*,38561.53,0.0,*,0.0,34202.54,1,0
5358831,374,CASH_IN,265536.15,*,391275.58,647242.62,*,554610.71,421668.45,0,0
2420701,202,CASH_OUT,133605.93,*,99361.0,0.0,*,1196132.97,1357709.04,0,0
2385146,181,CASH_IN,69852.16,*,277006.0,171213.84,*,1018724.04,898423.38,0,0
1984384,177,CASH_OUT,87675.29,*,948668.0,752260.71,*,1085797.55,1245091.61,0,0
3281692,249,CASH_IN,38073.53,*,25948.0,142573.43,*,1380324.66,1384776.78,0,0
1454285,138,CASH_IN,33463.61,*,821847.94,848908.46,*,1446885.74,1542820.56,0,0
3425543,258,CASH_IN,282131.02,*,588593.28,936078.81,*,712704.04,532257.03,0,0
4665079,312,CASH_IN,384673.12,*,108485.0,216645.82,*,1323586.5,952246.12,0,0
3786360,278,CASH_IN,440740.58,*,161070.0,530262.52,*,1101768.01,895332.69,0,0
118176,10,CASH_OUT,303211.57,*,350949.98,66598.69,*,1004846.4,1296801.01,0,0
5041123,353,CASH_OUT,15070.31,*,306245.85,217811.3,*,1115751.42,978292.21,0,0
1379025,135,TRANSFER,1528653.18,*,1531223.18,0.0,*,0.0,0.0,1,0
3994007,283,CASH_IN,201917.34,*,15573.0,1131101.77,*,1006323.57,804324.36,0,0
4600698,343,CASH_OUT,43688.44,*,464217.0,300000.4,*,640283.76,585702.88,0,0
134500,11,CASH_OUT,111604.23,*,308230.47,147633.39,*,1456401.85,1359826.96,0,0
4493512,325,TRANSFER,343000.27,*,248301.77,0.0,*,0.0,0.0,1,0
1337279,137,CASH_OUT,111507.43,*,0.0,0.0,*,1257077.35,1377745.79,0,0
5749369,210,CASH_IN,99684.41,*,8110.0,87267.41,*,1212302.09,1141355.57,0,0
4499419,320,CASH_IN,238994.27,*,910104.33,1105281.13,*,910249.34,667226.66,0,0
1798844,161,CASH_IN,147743.86,*,430359.23,725157.77,*,1024869.85,912060.11,0,0
2308733,78,CASH_OUT,126986.79,*,11619.0,0.0,*,1066450.62,1355579.18,0,0
2275615,295,CASH_OUT,1520807.71,*,1213963.21,705458.87,*,1075878.87,1574897.7,0,0
3554045,253,CASH_OUT,174995.5,*,0.0,0.0,*,1111177.49,1315228.89,0,0
2069570,187,CASH_IN,223260.14,*,445344.14,825498.85,*,1176795.45,860882.48,0,0
5106040,355,CASH_IN,357991.69,*,486.0,434388.51,*,1221430.21,818384.34,0,0
1963731,178,CASH_OUT,386035.87,*,354730.0,0.0,*,0.0,567453.06,1,0
5571475,382,CASH_IN,246094.95,*,768454.51,982899.52,*,1017175.51,709164.86,0,0
5102523,364,CASH_OUT,149673.24,*,3013.74,0.0,*,157714.04,340021.86,1,0
5993079,408,TRANSFER,56657.81,*,359163.14,330526.7,*,632784.24,708291.78,0,0
156432,11,CASH_IN,43615.92,*,432231.94,528581.12,*,1373761.06,1265041.04,0,0
2907122,230,CASH_IN,138708.28,*,1338296.81,1429673.31,*,836369.93,608924.34,0,0
1383604,138,CASH_IN,160800.95,*,516654.0,614093.05,*,986719.87,649146.29,0,0
4299886,301,TRANSFER,580095.95,*,583101.09,0.0,*,0.0,0.0,1,0
4515507,307,CASH_OUT,29830.89,*,313773.0,332382.11,*,967034.12,1078706.07,0,0
4338935,306,CASH_OUT,175988.21,*,634277.41,627876.77,*,453670.78,359202.93,0,0
1070319,142,TRANSFER,1732662.66,*,1369638.76,0.0,*,0.0,0.0,1,0
3885312,281,CASH_IN,285709.46,*,566981.91,841784.29,*,1253865.76,1162830.23,0,0
193497,10,CASH_IN,251610.46,*,100561.3,314572.6,*,910856.53,913348.18,0,0
485830,20,CASH_OUT,283448.45,*,476608.43,0.0,*,959931.55,1062706.9,0,0
4425870,322,CASH_IN,231998.01,*,601690.0,805237.91,*,584279.66,514557.64,0,0
5753765,399,CASH_OUT,408100.36,*,541003.36,0.0,*,37765.08,505579.74,1,0
1511124,153,CASH_OUT,217273.77,*,723226.83,315744.23,*,1049854.48,1498890.34,0,0
2638243,282,TRANSFER,208506.48,*,201558.48,0.0,*,0.0,0.0,1,0
5975106,410,CASH_IN,132160.17,*,82755.0,217895.17,*,963023.76,704554.37,0,0
3157371,234,TRANSFER,270803.52,*,466359.46,0.0,*,0.0,0.0,1,0
4559995,331,CASH_IN,280640.93,*,889277.35,1288862.63,*,803250.11,532181.27,0,0
3471929,259,CASH_IN,7154.96,*,20168.0,80875.06,*,1213452.59,1267349.48,0,0
2717988,209,CASH_OUT,42571.76,*,252854.95,103029.02,*,1046789.64,1189886.3,0,0
2348019,328,CASH_OUT,350065.87,*,375186.86,153303.18,*,811010.62,1152258.72,0,0
1080598,131,DEBIT,2133.24,*,189875.42,244991.1,*,870792.65,761613.13,0,0
802503,40,CASH_OUT,169400.48,*,4043.0,0.0,*,1289664.62,1350941.61,0,0
1041876,188,CASH_IN,55729.24,*,1035186.0,1133014.96,*,1551232.09,1436939.3,0,0
4026603,299,CASH_IN,131384.93,*,1101098.75,1209338.53,*,1394696.81,1205423.73,0,0
2086137,187,CASH_OUT,161986.99,*,489730.8,373635.11,*,1471991.92,1859830.8,0,0
6352968,703,CASH_OUT,2199058.33,*,1169282.63,0.0,*,74467.15,1202056.6,1,0
6014107,438,CASH_IN,53262.57,*,1320399.19,1311454.25,*,1259823.68,1321206.87,0,0
4936933,349,CASH_IN,204495.81,*,999510.21,1168608.09,*,1136545.39,1025113.7,0,0
1618089,157,CASH_OUT,224239.75,*,238156.52,199654.52,*,1405962.14,1585084.02,0,0
3734095,279,CASH_IN,504547.96,*,680643.78,1186282.42,*,1652115.85,1430016.8,0,0
3817730,281,CASH_IN,122504.69,*,794042.59,750471.25,*,1315717.18,1176635.57,0,0
6163601,540,TRANSFER,235127.73,*,367166.72,0.0,*,0.0,0.0,1,0
2755160,210,CASH_OUT,19701.15,*,0.0,82363.62,*,1018828.12,1185678.15,0,0
2527314,203,CASH_IN,31795.21,*,505432.0,687412.76,*,616737.66,563883.41,0,0
435296,19,CASH_IN,152680.85,*,518470.75,657445.74,*,573790.43,580785.5,0,0
1251276,149,CASH_OUT,816123.13,*,758339.53,0.0,*,0.0,248432.63,1,0
4466218,325,CASH_IN,185847.63,*,781969.77,839006.21,*,435432.63,354822.99,0,0
2801251,227,CASH_IN,43902.58,*,701170.64,904479.97,*,743383.68,702391.35,0,0
4342822,17,CASH_OUT,227662.7,*,250013.62,0.0,*,315648.63,515983.28,1,0
5430668,376,CASH_OUT,179407.7,*,592875.67,413305.79,*,1057915.76,1113533.38,0,0
5381224,372,CASH_IN,315306.57,*,0.0,237031.57,*,1290611.06,1040220.69,0,0
1818152,164,CASH_IN,303060.85,*,442887.12,734039.78,*,1292470.47,1108610.13,0,0
815257,42,CASH_IN,262838.45,*,1062644.59,1351907.11,*,880483.57,618504.15,0,0
2592586,210,CASH_OUT,104577.79,*,54679.0,0.0,*,1163948.8,1315342.33,0,0
656825,36,CASH_IN,6875.3,*,1086041.77,1127789.4,*,1077852.08,905553.56,0,0
4945980,350,CASH_OUT,447810.39,*,0.0,0.0,*,1056015.73,1597446.86,0,0
4421755,323,CASH_IN,206520.96,*,1052205.88,1142679.1,*,841588.63,675753.24,0,0
4736492,378,CASH_OUT,112521.43,*,5284.43,0.0,*,36878.66,62265.86,1,0
6302547,689,CASH_OUT,1537.94,*,584527.0,479711.04,*,693942.28,802829.29,0,0
1881344,162,TRANSFER,234629.18,*,58107.0,0.0,*,1016176.59,1394195.64,0,0
1698860,209,CASH_OUT,129106.0,*,42380.0,0.0,*,0.0,326541.07,1,0
4291967,304,CASH_IN,135467.2,*,862172.84,963594.17,*,1257384.53,1109797.67,0,0
6096619,130,CASH_IN,325423.69,*,60368.0,235572.69,*,600078.01,522385.28,0,0
5471920,379,CASH_OUT,250799.06,*,430385.17,224241.18,*,1806283.25,1696212.86,0,0
2612392,203,CASH_IN,92497.74,*,412376.14,544285.38,*,514697.99,611992.2,0,0
2813891,227,CASH_IN,4865.87,*,250743.0,225484.17,*,1423953.58,1338846.81,0,0
3733514,277,CASH_IN,321484.53,*,991917.6,1351827.95,*,933552.81,641811.33,0,0
5094097,355,CASH_OUT,67880.74,*,267732.41,281229.39,*,1549801.12,1481856.61,0,0
6170217,566,CASH_IN,148471.85,*,280965.32,423101.18,*,1104033.5,975498.04,0,0
6091544,517,CASH_IN,107878.38,*,557789.56,690676.16,*,1823132.8,1719104.63,0,0
1912467,177,CASH_OUT,198873.16,*,0.0,0.0,*,973033.18,1249953.67,0,0
1562351,158,CASH_IN,63675.01,*,1091125.7,1286207.1,*,962121.13,785799.06,0,0
2265658,188,CASH_OUT,206465.2,*,417651.0,201303.7,*,702596.55,998872.86,0,0
5123026,354,CASH_IN,177392.8,*,1036766.27,1110707.5,*,1443861.3,1389595.3,0,0
3528841,264,CASH_IN,182824.53,*,889021.19,1070229.64,*,828691.93,650671.53,0,0
946474,40,CASH_OUT,493275.22,*,48429.0,0.0,*,899570.26,1264615.39,0,0
6243439,682,CASH_OUT,124346.43,*,575335.73,367160.54,*,878437.93,1049221.15,0,0
1646463,157,CASH_OUT,15969.33,*,497084.0,468667.37,*,1479632.85,1596540.99,0,0
3323896,373,CASH_IN,286864.22,*,1043342.41,1299364.27,*,929981.47,763256.11,0,0
4079426,301,CASH_OUT,389305.26,*,0.0,0.0,*,892242.31,1256537.64,0,0
6172909,554,CASH_OUT,252259.3,*,665191.55,590452.88,*,619966.42,822614.11,0,0
5325655,381,CASH_OUT,146375.87,*,325328.33,47269.6,*,1129975.19,1146288.97,0,0
2201311,185,CASH_OUT,262421.13,*,0.0,0.0,*,1110194.6,1200126.03,0,0
5733582,399,CASH_OUT,10307.72,*,84103.0,25311.18,*,915930.13,938850.3,0,0
6291441,688,TRANSFER,123161.42,*,212922.62,0.0,*,0.0,0.0,1,0
2165426,182,CASH_IN,406275.12,*,1012075.69,1557059.55,*,1407583.29,904959.99,0,0
3538525,256,TRANSFER,84225.54,*,0.0,0.0,*,1264969.6,1442043.07,0,0
1020749,129,TRANSFER,225788.07,*,116880.0,0.0,*,0.0,0.0,1,0
4730990,349,CASH_OUT,52646.81,*,180.0,0.0,*,816075.75,1054241.46,0,0
242701,12,CASH_IN,44379.77,*,740034.37,808021.61,*,664552.61,665233.67,0,0
403676,17,CASH_OUT,103149.24,*,167544.0,57368.66,*,1093787.91,1205572.35,0,0
1654920,178,CASH_IN,123238.61,*,1136384.13,1378153.77,*,1172968.89,886464.67,0,0
4138340,304,CASH_IN,50541.53,*,619076.76,705293.01,*,1484835.03,1347682.64,0,0
1936537,178,CASH_IN,275740.78,*,496731.0,720730.72,*,1040037.48,726651.23,0,0
5072535,307,CASH_IN,157282.33,*,770619.8,1040808.8,*,888323.5,755654.06,0,0
874937,41,CASH_IN,19680.72,*,1171925.44,1207740.26,*,1614302.62,1463167.29,0,0
5851553,227,CASH_IN,45311.64,*,495943.84,505876.46,*,776018.0,578278.64,0,0
5538624,398,CASH_IN,201873.07,*,22222.0,232481.97,*,1691420.32,1329033.43,0,0
1086894,100,CASH_IN,126998.31,*,581229.46,743227.02,*,630123.3,536755.88,0,0
3999657,282,CASH_IN,1944.74,*,500611.09,531910.26,*,1159833.85,1199550.58,0,0
6166154,469,CASH_OUT,253320.06,*,144160.9,0.0,*,9662646.14,7994721.94,1,0
4098363,356,CASH_OUT,283229.96,*,190391.0,0.0,*,884027.39,1050149.67,1,0
2426190,139,CASH_IN,150094.17,*,1963.0,114613.83,*,1229559.42,1042514.67,0,0
3363053,705,CASH_IN,99412.49,*,815931.34,948037.92,*,1379063.45,1254268.99,0,0
2433577,208,CASH_OUT,52350.03,*,51890.0,11320.97,*,1002272.8,1298926.01,0,0
2779506,260,TRANSFER,13584.1,*,57206.1,103129.1,*,948216.13,1191852.22,0,0
338920,18,CASH_IN,184286.69,*,1095769.66,1405615.92,*,1892120.0,1623630.33,0,0
6226252,587,CASH_IN,257164.19,*,56580.29,341073.19,*,1117904.51,833094.56,0,0
5194810,354,CASH_OUT,177149.3,*,0.0,0.0,*,1089755.07,1374862.82,0,0
1247534,130,CASH_IN,165552.53,*,589504.79,708327.72,*,695455.1,544018.52,0,0
2417097,208,CASH_IN,120364.98,*,1192891.01,1222567.81,*,964858.28,955879.18,0,0
4090109,302,CASH_OUT,157413.06,*,346758.0,203733.16,*,555717.03,868522.97,0,0
6291775,675,CASH_OUT,72548.26,*,82045.66,0.0,*,105953.2,226056.01,1,0
3633610,276,CASH_OUT,147931.73,*,630189.13,480517.58,*,516450.62,529602.19,0,0
3782048,281,CASH_IN,128317.35,*,1151576.32,1318438.47,*,1176891.34,1079522.01,0,0
3785386,282,CASH_IN,204098.29,*,21968.0,278009.39,*,1312410.51,1149772.54,0,0
773834,38,CASH_IN,153825.7,*,1026769.02,1161927.68,*,1062298.65,983122.35,0,0
4779534,326,CASH_OUT,58616.6,*,47183.87,0.0,*,129177.25,60080.38,1,0
3356816,698,CASH_IN,426282.34,*,449766.3,861367.99,*,1126023.79,725575.88,0,0
370953,17,CASH_OUT,166679.01,*,968255.58,980500.61,*,677211.18,814268.05,0,0
6039851,597,TRANSFER,1026331.12,*,20273.0,0.0,*,0.0,0.0,1,0
6068645,446,CASH_OUT,294770.52,*,187722.18,0.0,*,15948.86,345965.37,1,0
6110672,526,CASH_IN,182007.87,*,58609.0,103913.17,*,1287637.62,763472.4,0,0
5406546,375,CASH_IN,49119.87,*,1270854.46,1319877.52,*,1248039.98,1141091.63,0,0
5668791,391,TRANSFER,5478260.43,*,3448389.47,0.0,*,0.0,0.0,1,0
2549649,141,TRANSFER,3974642.53,*,6983804.77,0.0,*,0.0,0.0,1,0
4712596,332,CASH_OUT,25475.46,*,135833.0,58660.3,*,784567.46,970281.1,0,0
2819854,283,CASH_IN,576694.5,*,693376.11,1142483.36,*,1426968.61,899623.02,0,0
3878788,283,DEBIT,1404.29,*,3610.0,0.0,*,1113832.07,1053561.04,0,0
3774837,207,CASH_IN,157851.05,*,21993.0,231880.02,*,1028110.52,1056701.41,0,0
310140,15,CASH_OUT,103975.98,*,595507.0,573020.08,*,969911.04,906120.09,0,0
2574239,200,CASH_OUT,147206.43,*,40659.0,0.0,*,1047425.25,1133985.42,0,0
1940455,158,CASH_IN,3514.33,*,378268.68,412733.98,*,678542.62,545548.03,0,0
6068887,589,CASH_OUT,654233.1,*,689846.74,0.0,*,0.0,543746.8,1,0
5122585,356,CASH_IN,125465.2,*,79545.0,208390.9,*,1226296.31,1043130.1,0,0
384828,19,CASH_IN,159617.25,*,110279.0,358728.72,*,1112940.9,1030704.25,0,0
3736696,279,CASH_IN,82091.31,*,944750.66,880307.78,*,1237242.91,1287097.56,0,0
5465647,379,CASH_IN,304356.43,*,14725.0,242441.57,*,1348625.22,1117432.63,0,0
76015,12,CASH_IN,149255.57,*,21912.0,204472.53,*,1033165.62,816016.35,0,0
4239598,302,CASH_OUT,54112.0,*,0.0,0.0,*,1030095.98,1126868.88,0,0
6361413,610,CASH_IN,220520.58,*,275013.74,796709.2,*,1978708.33,1750353.95,0,0
1542143,150,DEBIT,64231.56,*,55793.0,0.0,*,1188105.32,1156084.02,0,0
961536,44,CASH_OUT,488399.93,*,350569.97,0.0,*,0.0,379167.97,1,0
3623919,260,CASH_OUT,46155.77,*,427235.6,347610.93,*,1624121.83,1764291.79,0,0
1400744,141,CASH_IN,240282.31,*,817891.26,1019928.53,*,1704267.3,1024576.36,0,0
5347966,378,CASH_OUT,140699.82,*,75113.0,1115.02,*,1175791.21,1379223.65,0,0
6214800,544,CASH_IN,375735.0,*,104756.0,380342.0,*,1589853.7,1196951.6,0,0
2503186,207,CASH_OUT,35693.28,*,51618.0,59615.78,*,1076553.19,1196474.48,0,0
3369084,250,CASH_IN,199937.74,*,518211.0,758104.21,*,1249623.15,960199.36,0,0
2294363,183,CASH_IN,109274.91,*,404832.71,533591.7,*,1032073.39,986580.09,0,0
6086140,471,CASH_OUT,58106.98,*,52221.07,0.0,*,581862.72,663631.3,1,0
2753509,212,CASH_OUT,14639.89,*,0.0,0.0,*,899663.11,909532.12,0,0
6225014,552,TRANSFER,697060.72,*,595439.17,121353.63,*,1029609.25,1623670.47,0,0
1811457,165,CASH_IN,3672.06,*,1037667.85,1132612.97,*,1416328.42,1346455.41,0,0
3482171,254,CASH_OUT,44183.45,*,28290.45,0.0,*,1217403.43,1079449.95,1,0
5999969,352,CASH_IN,99615.91,*,493732.0,512057.91,*,711364.13,542991.27,0,0
4344494,309,CASH_IN,401316.06,*,615290.49,726019.46,*,943289.36,733475.74,0,0
2814874,232,CASH_OUT,1664.37,*,0.0,0.0,*,811617.76,871382.61,0,0
4819919,338,CASH_OUT,42926.42,*,41307.0,0.0,*,1143258.8,1255577.86,0,0
1060333,180,CASH_OUT,394118.97,*,378350.21,0.0,*,637825.56,1183518.65,1,0
3620168,260,CASH_IN,276520.63,*,908014.98,1175970.31,*,874668.13,692516.61,0,0
3427944,252,CASH_IN,287012.08,*,433477.46,707216.56,*,1292820.1,913678.08,0,0
2905405,299,CASH_OUT,204481.12,*,0.0,0.0,*,1126300.67,1211473.31,0,0
4212464,327,TRANSFER,660520.09,*,600000.01,0.0,*,0.0,0.0,1,0
1323081,136,CASH_IN,348283.99,*,104357.71,601759.92,*,965898.13,550487.8,0,0
3557039,260,CASH_IN,18170.36,*,380805.03,599093.44,*,711021.05,657765.76,0,0
5188380,354,CASH_IN,256242.31,*,14276.0,265747.31,*,1429202.66,1133078.23,0,0
3939570,282,TRANSFER,66287.71,*,26211.61,0.0,*,0.0,0.0,1,0
4645021,325,TRANSFER,441437.43,*,489387.36,0.0,*,0.0,0.0,1,0
726916,37,CASH_OUT,237137.9,*,694969.0,666938.0,*,836636.6,1092125.37,0,0
6296020,651,TRANSFER,4468584.97,*,4392958.23,0.0,*,0.0,0.0,1,0
6306652,645,CASH_IN,83730.32,*,532166.74,646922.1,*,608605.06,563483.62,0,0
1939311,177,CASH_OUT,220079.66,*,99217.0,0.0,*,1375291.8,1439750.64,0,0
3224851,259,CASH_IN,307021.23,*,47192.0,235603.27,*,1266910.3,857749.79,0,0
4781819,336,CASH_IN,189478.88,*,1497690.73,1532573.78,*,1719589.75,1594103.09,0,0
4181199,305,CASH_OUT,128751.2,*,26057.0,0.0,*,1323632.75,1481933.19,0,0
1454905,139,TRANSFER,990888.43,*,979610.57,0.0,*,0.0,0.0,1,0
